node_id,cluster_id
1981,142
98516,142
85500,142
74917,143
35423,143
89785,143
67712,144
77814,144
110410,144
23926,145
174769,145
62903,145
88202,146
43501,146
69418,146
45427,147
62253,147
93655,147
26934,148
86468,148
25401,148
8272,149
11416,149
32378,149
13360,150
66141,150
104093,150
5339,151
27946,151
30430,151
8105,152
38466,152
82386,152
4089,153
84435,153
75213,153
6349,154
10576,154
59233,154
24059,155
100186,155
154384,155
29874,156
55324,156
15894,156
81369,157
81370,157
81372,157
81373,157
26059,158
26856,158
21121,158
22556,159
12549,159
101074,159
17468,160
47085,160
121453,160
130338,161
74916,161
167276,161
39948,162
44951,162
155105,162
2985,163
11420,163
5897,163
11867,164
7274,164
97432,164
119761,165
33053,165
149076,165
142874,166
35383,166
119778,166
77833,167
93682,167
158300,167
69387,168
122709,168
16387,168
4466,169
252,169
33927,169
54234,170
26087,170
54233,170
112088,171
176178,171
156472,171
98853,172
3836,172
95487,172
6626,173
63912,173
176084,173
97493,174
32998,174
36114,174
82829,175
29401,175
45404,175
13403,176
37559,176
134385,176
47779,177
110192,177
36566,177
32237,178
30567,178
39103,178
5124,179
47891,179
2510,179
7642,180
112187,180
83784,180
68625,181
83878,181
121082,181
24645,182
95262,182
45935,182
18663,183
73640,183
52958,183
59131,184
3319,184
3479,184
70482,185
46577,185
122208,185
30139,186
24084,186
74293,186
128537,187
117458,187
103685,187
4116,188
13692,188
4146,188
29511,189
112695,189
3361,189
9839,190
36874,190
98130,190
6289,191
141228,191
61133,191
76097,192
64200,192
96506,192
68664,193
31522,193
33691,193
30605,194
72983,194
16623,194
41820,195
63340,195
64807,195
24890,196
61309,196
107044,196
18661,197
142294,197
855,197
139309,198
43204,198
96038,198
84497,199
86091,199
43758,199
22058,200
37704,200
68477,200
122294,201
122295,201
122298,201
122299,201
1763,202
76974,202
153716,202
51871,203
174208,203
146201,203
10553,204
80699,204
77865,204
246,205
51024,205
88791,205
24001,206
46035,206
121148,206
68283,207
70251,207
35258,207
101621,208
92536,208
59685,208
47586,209
90339,209
70885,209
33247,210
22985,210
40929,210
8710,211
31091,211
50249,211
70478,212
88693,212
73929,212
115012,213
137003,213
39421,213
84705,214
54666,214
106304,214
28901,215
22104,215
27910,215
8848,216
129235,216
56863,216
140626,217
13145,217
189668,217
40096,218
177592,218
161695,218
49321,219
35459,219
79288,219
34115,220
77401,220
126222,220
35987,221
112638,221
139644,221
14021,222
93983,222
93315,222
26100,223
39645,223
94585,223
24300,224
93147,224
3738,224
1216,225
113333,225
22192,225
6507,226
82144,226
5028,226
20445,227
30990,227
22549,227
10141,228
93742,228
125178,228
33657,229
18570,229
93584,229
63006,230
94373,230
182668,230
87323,231
154240,231
85583,231
25510,232
48404,232
3730,232
18963,233
53361,233
93142,233
48405,234
72084,234
41276,234
23872,235
89389,235
137294,235
31008,236
53398,236
106462,236
96895,237
31239,237
43258,237
54688,238
160015,238
7637,238
40608,239
11500,239
76781,239
19464,240
48217,240
102804,240
3739,241
45544,241
46806,241
68939,242
168958,242
64280,242
20991,243
112001,243
109242,243
45311,244
64006,244
137650,244
4593,245
119566,245
112086,245
33696,246
72683,246
123530,246
13531,247
28400,247
13435,247
14234,248
16399,248
72455,248
26169,249
12700,249
70258,249
17391,250
20953,250
29442,250
8806,251
46763,251
165080,251
25055,252
18415,252
28076,252
18723,253
5215,253
76006,253
133395,254
45772,254
112229,254
5493,255
42937,255
65013,255
17080,256
105644,256
65147,256
22518,257
14744,257
117512,257
15754,258
30885,258
101014,258
64062,259
23979,259
84233,259
38509,260
4577,260
126919,260
22618,261
24271,261
76179,261
6005,262
65599,262
42367,262
70553,263
47860,263
169423,263
47385,264
70046,264
50123,264
23071,265
75109,265
32061,265
30183,266
1558,266
15214,266
57410,267
73784,267
95282,267
32641,268
49651,268
87120,268
69956,269
59222,269
30289,269
58551,270
15042,270
37761,270
7346,271
19363,271
77011,271
193706,272
30703,272
28574,272
3511,273
113651,273
178795,273
35481,274
123823,274
142448,274
142437,275
26960,275
57784,275
1871,276
23970,276
124491,276
35986,277
87298,277
33129,277
27509,278
17148,278
29646,278
11332,279
115224,279
47465,279
98428,280
27399,280
24073,280
97928,281
40236,281
133767,281
31452,282
19818,282
18738,282
186487,283
141148,283
85679,283
26689,284
178987,284
71085,284
59201,285
7062,285
45843,285
4628,286
99043,286
27018,286
26986,287
35177,287
27731,287
124453,288
51150,288
89270,288
79501,289
122062,289
116284,289
10191,290
21150,290
78042,290
5455,291
32900,291
129445,291
53686,292
15979,292
30076,292
7738,293
80092,293
133913,293
61634,294
84179,294
105102,294
35057,295
3904,295
6364,295
106912,296
50219,296
44222,296
4152,297
50815,297
20612,297
39756,298
5486,298
4861,298
54117,299
32972,299
116012,299
22372,300
29135,300
30398,300
26014,301
2994,301
3493,301
101326,302
135883,302
110820,302
3665,303
4101,303
136893,303
20061,304
11551,304
96848,304
106333,305
48886,305
134946,305
2330,306
2326,306
31264,306
66229,307
61130,307
34581,307
14275,308
133198,308
98092,308
6270,309
107823,309
25659,309
28151,310
59968,310
177955,310
68697,311
32406,311
32782,311
4767,312
64410,312
79796,312
12981,313
110733,313
35058,313
69463,314
8575,314
128527,314
110044,315
57390,315
92711,315
34087,316
26043,316
42550,316
43800,317
19362,317
59148,317
42852,318
65321,318
96554,318
53957,319
3137,319
71779,319
21038,320
5007,320
21463,320
133150,321
64765,321
137092,321
35923,322
31265,322
121771,322
2582,323
28819,323
16153,323
14316,324
100591,324
104989,324
17591,325
85825,325
163687,325
6516,326
84368,326
37687,326
18958,327
11596,327
118516,327
72638,328
6953,328
129683,328
48459,329
58288,329
36847,329
30938,330
10066,330
36561,330
52267,331
5316,331
162039,331
13853,332
28852,332
13039,332
81645,333
31789,333
61170,333
88990,334
40340,334
68539,334
71756,335
108129,335
62642,335
23364,336
118004,336
36635,336
68518,337
54610,337
90526,337
41178,338
13759,338
16212,338
69667,339
89674,339
47902,339
46827,340
32629,340
97283,340
28692,341
97858,341
80872,341
20130,342
927,342
24886,342
43531,343
57618,343
122895,343
130232,344
3932,344
169150,344
5230,345
104602,345
43921,345
17988,346
113145,346
22694,346
28356,347
2744,347
59293,347
112381,348
23092,348
62628,348
27150,349
36474,349
153271,349
23968,350
139002,350
24364,350
37891,351
91678,351
3834,351
4842,352
92676,352
54217,352
41301,353
140844,353
75282,353
55713,354
21012,354
102298,354
93177,355
170369,355
14757,355
1775,356
61078,356
3290,356
29266,357
37321,357
26933,357
49470,358
17261,358
133949,358
16231,359
8044,359
149996,359
21628,360
61096,360
55316,360
19583,361
810,361
25131,361
13013,362
86582,362
152394,362
41170,363
58353,363
43490,363
24409,364
25817,364
47044,364
44154,365
73512,365
82971,365
1745,366
21917,366
54769,366
58045,367
123603,367
31792,367
21526,368
82786,368
84887,368
104217,369
162913,369
162914,369
28229,370
44049,370
108276,370
70986,371
56509,371
70228,371
34448,372
83209,372
72243,372
20096,373
48228,373
72705,373
81027,374
65989,374
112929,374
5092,375
139939,375
83519,375
100800,376
194035,376
164352,376
88869,377
46036,377
34223,377
113189,378
52108,378
58323,378
23123,379
77073,379
65807,379
82931,380
93646,380
56009,380
91404,381
58558,381
152279,381
10845,382
35206,382
35474,382
39808,383
127942,383
136651,383
96028,384
64757,384
79264,384
52869,385
198018,385
178413,385
65969,386
73390,386
20639,386
86381,387
55460,387
75195,387
47378,388
17036,388
6448,388
33277,389
51370,389
75309,389
3043,390
60421,390
146324,390
36329,391
125957,391
84355,391
82760,392
30958,392
27347,392
60242,393
57547,393
155427,393
56685,394
73291,394
49286,394
26886,395
11148,395
23591,395
42428,396
87595,396
76591,396
97175,397
42552,397
117728,397
125867,398
69095,398
66385,398
42396,399
31163,399
68080,399
21009,400
166048,400
138557,400
13272,401
13263,401
13267,401
35581,402
50119,402
4797,402
36562,403
4037,403
110297,403
83600,404
125365,404
105909,404
74445,405
11917,405
7774,405
109756,406
41289,406
94613,406
4954,407
54381,407
64142,407
106047,408
67207,408
164670,408
30721,409
154387,409
173255,409
29478,410
40360,410
169513,410
83482,411
127359,411
82695,411
70737,412
38725,412
73477,412
127848,413
6494,413
176601,413
86176,414
8341,414
57205,414
48421,415
6529,415
168762,415
3235,416
4800,416
22976,416
42546,417
102195,417
73958,417
81696,418
163035,418
138643,418
39108,419
104677,419
48979,419
11149,420
132773,420
85281,420
9863,421
31234,421
100308,421
90466,422
9923,422
19058,422
21036,423
185082,423
82467,423
60866,424
109065,424
63018,424
55088,425
61534,425
129015,425
46819,426
58484,426
111741,426
69453,427
65383,427
466,427
22428,428
20972,428
100869,428
19469,429
7324,429
82545,429
20232,430
83850,430
114300,430
38179,431
63623,431
67454,431
2127,432
10490,432
96539,432
64948,433
116203,433
113626,433
65666,434
87326,434
55898,434
119193,435
53260,435
135256,435
51652,436
3733,436
66822,436
73184,437
70330,437
129303,437
61824,438
56853,438
155519,438
192205,439
145162,439
47887,439
1472,440
109547,440
71353,440
55268,441
154287,441
189582,441
43157,442
38389,442
199437,442
77892,443
78481,443
154336,443
24471,444
73565,444
64072,444
4504,445
130826,445
39234,445
39340,446
68854,446
172833,446
72413,447
10789,447
984,447
72352,448
61823,448
137341,448
39359,449
42649,449
81851,449
255,450
109554,450
113756,450
52659,451
19162,451
30361,451
10198,452
39691,452
87968,452
11778,453
23545,453
79593,453
15507,454
1109,454
117094,454
139520,455
153847,455
131977,455
30666,456
38685,456
52380,456
13793,457
73031,457
58542,457
118882,458
97981,458
82333,458
33327,459
52722,459
11680,459
55609,460
40480,460
101228,460
6842,461
31120,461
38814,461
17698,462
48238,462
4558,462
27378,463
11951,463
30731,463
35109,464
48359,464
52397,464
5826,465
24343,465
120156,465
17083,466
19211,466
109903,466
144419,467
50194,467
105059,467
72600,468
22850,468
68726,468
722,469
58404,469
23446,469
25029,470
153582,470
115859,470
487,471
68107,471
130630,471
30044,472
38626,472
27350,472
89136,473
41572,473
87424,473
163764,474
59366,474
68538,474
45055,475
24826,475
136047,475
105829,476
28188,476
69763,476
103842,477
4759,477
12237,477
15916,478
7058,478
44961,478
6819,479
58014,479
8305,479
56307,480
101906,480
147438,480
2693,481
175340,481
64779,481
62837,482
116502,482
45359,482
21976,483
144275,483
34579,483
95064,484
57430,484
72734,484
93481,485
79224,485
54121,485
33750,486
61636,486
21004,486
65377,487
24494,487
155594,487
8643,488
101809,488
69815,488
5163,489
123237,489
8306,489
4174,490
24408,490
26343,490
100932,491
29641,491
51097,491
20004,492
40587,492
70687,492
20781,493
12455,493
141916,493
55269,494
75956,494
143584,494
43604,495
149837,495
118925,495
42284,496
52394,496
143608,496
137765,497
25096,497
11419,497
90021,498
92141,498
47950,498
23910,499
13774,499
28635,499
54270,500
76135,500
150762,500
32093,501
70209,501
17067,501
38746,502
121760,502
81094,502
38679,503
19097,503
28347,503
9269,504
130134,504
106453,504
13484,505
1067,505
55347,505
17428,506
59281,506
38168,506
120525,507
96020,507
4930,507
24781,508
75075,508
156799,508
4193,509
59999,509
4164,509
108742,510
35222,510
74453,510
26994,511
24311,511
96217,511
21427,512
31690,512
25167,512
22228,513
125269,513
18419,513
37781,514
76541,514
47530,514
68678,515
110034,515
117246,515
61868,516
46501,516
36738,516
24000,517
186661,517
40831,517
45265,518
81746,518
123624,518
65341,519
68377,519
96295,519
70344,520
94801,520
94564,520
3687,521
23865,521
136188,521
119598,522
61262,522
68855,522
7926,523
74740,523
156025,523
42262,524
179719,524
8273,524
11546,525
8012,525
170217,525
6120,526
48594,526
36389,526
42195,527
5188,527
37191,527
67322,528
49091,528
46223,528
72745,529
47875,529
162897,529
6857,530
13733,530
15094,530
29939,531
74558,531
88573,531
13226,532
50854,532
25122,532
35499,533
18889,533
42086,533
7950,534
26318,534
134433,534
73459,535
18046,535
11345,535
992,536
38872,536
19401,536
82115,537
4783,537
73791,537
104613,538
71643,538
61830,538
118185,539
1772,539
57150,539
23998,540
92571,540
92958,540
47807,541
79272,541
19326,541
78853,542
150862,542
192460,542
131263,543
18334,543
47534,543
27486,544
4571,544
9753,544
902,545
11029,545
43579,545
54513,546
97843,546
5615,546
40418,547
57404,547
6641,547
24914,548
32129,548
33860,548
162941,549
75330,549
115045,549
34470,550
65906,550
175817,550
12950,551
21499,551
9773,551
63605,552
34521,552
104672,552
128601,553
11191,553
78319,553
119494,554
182390,554
113949,554
62129,555
63309,555
148250,555
57492,556
5102,556
22872,556
70546,557
166450,557
77868,557
52873,558
72933,558
56281,558
5754,559
5720,559
164108,559
86410,560
951,560
50415,560
127214,561
9410,561
9418,561
63761,562
61444,562
14745,562
121052,563
38296,563
44808,563
56801,564
71694,564
69249,564
67594,565
103971,565
106959,565
24065,566
64932,566
93469,566
155413,567
77425,567
48487,567
128663,568
101131,568
64419,568
104583,569
33537,569
78767,569
42682,570
91499,570
1287,570
127427,571
21339,571
199398,571
80580,572
9715,572
113325,572
9661,573
75475,573
80395,573
53434,574
190287,574
37090,574
53431,575
8670,575
2661,575
100425,576
47341,576
116999,576
45639,577
11864,577
140576,577
131670,578
25243,578
26252,578
40566,579
92893,579
7910,579
33064,580
188646,580
130872,580
718,581
62562,581
75027,581
85408,582
48674,582
1217,582
13037,583
32107,583
120866,583
32108,584
62175,584
58562,584
6469,585
40311,585
132694,585
41252,586
113212,586
54525,586
41430,587
183232,587
108988,587
60132,588
110638,588
27432,588
9879,589
50266,589
6490,589
6153,590
4874,590
46320,590
141010,591
68545,591
156711,591
91726,592
139684,592
167137,592
74064,593
116814,593
112369,593
13532,594
4470,594
28462,594
40229,595
147175,595
111562,595
65135,596
26634,596
346,596
52754,597
14132,597
172410,597
2423,598
12203,598
64075,598
24060,599
91810,599
132794,599
48785,600
58279,600
3743,600
49604,601
69088,601
48432,601
73416,602
74225,602
164831,602
18160,603
137860,603
95547,603
39312,604
53811,604
81481,604
32047,605
168461,605
165193,605
34256,606
106701,606
88286,606
55361,607
152067,607
120163,607
54894,608
46151,608
76013,608
45721,609
52912,609
104137,609
31691,610
19829,610
156694,610
1144,611
3602,611
81222,611
10111,612
21517,612
31154,612
120358,613
47153,613
126637,613
53163,614
57209,614
48431,614
38162,615
11998,615
99811,615
112881,616
39841,616
92379,616
64068,617
10174,617
69093,617
44107,618
124850,618
3857,618
66775,619
148602,619
176138,619
39337,620
76152,620
113410,620
114693,621
84821,621
194217,621
127287,622
119547,622
94002,622
197860,623
185011,623
185013,623
37635,624
70642,624
109907,624
18441,625
36416,625
63344,625
86075,626
16685,626
7241,626
47693,627
2160,627
26868,627
106990,628
176237,628
194048,628
27349,629
2752,629
62635,629
49453,630
5981,630
58941,630
84417,631
6927,631
12356,631
1465,632
87465,632
53134,632
16919,633
13879,633
15030,633
47163,634
38275,634
11306,634
33386,635
10718,635
72197,635
151795,636
142304,636
58103,636
12629,637
37374,637
57864,637
60643,638
35520,638
79955,638
3976,639
579,639
42467,639
16732,640
19157,640
35280,640
4899,641
14442,641
25104,641
23073,642
29947,642
20610,642
179288,643
118958,643
179289,643
60842,644
64637,644
27840,644
22550,645
21110,645
52416,645
43973,646
12399,646
89954,646
46226,647
42762,647
67827,647
75705,648
34240,648
167796,648
73918,649
126759,649
91623,649
4750,650
35589,650
59121,650
6560,651
43046,651
188952,651
13291,652
26753,652
25445,652
75982,653
18297,653
28313,653
32152,654
136346,654
113551,654
15526,655
50289,655
72556,655
63416,656
9122,656
158600,656
45021,657
10044,657
70022,657
17238,658
67745,658
118587,658
18841,659
46630,659
91245,659
33512,660
38798,660
101958,660
49467,661
103192,661
136078,661
15316,662
80889,662
105565,662
15850,663
16395,663
179434,663
160602,664
23703,664
126977,664
25030,665
16430,665
72448,665
14966,666
19758,666
67328,666
7183,667
23095,667
12074,667
62800,668
19539,668
82899,668
62360,669
4015,669
87115,669
32814,670
18569,670
112010,670
109299,671
130407,671
82189,671
15669,672
80261,672
55356,672
36147,673
33948,673
68444,673
56379,674
22000,674
48895,674
22287,675
32992,675
132260,675
23259,676
121581,676
11649,676
907,677
7186,677
160367,677
32752,678
1974,678
120919,678
15498,679
4133,679
39987,679
74700,680
62865,680
122080,680
6808,681
24230,681
61691,681
832,682
80945,682
92506,682
92155,683
1914,683
8065,683
7961,684
105715,684
157944,684
85462,685
48335,685
7948,685
104820,686
155139,686
19917,686
3555,687
20074,687
141002,687
1389,688
8614,688
8736,688
12248,689
7986,689
71978,689
20888,690
6786,690
147699,690
15457,691
47937,691
114449,691
13943,692
126893,692
58721,692
18095,693
76609,693
51417,693
24014,694
2819,694
36694,694
18421,695
10796,695
45308,695
178620,696
9017,696
25425,696
56244,697
11355,697
9079,697
84738,698
19849,698
156585,698
59316,699
158702,699
97511,699
9,700
166982,700
175191,700
10230,701
32684,701
137882,701
15995,702
58762,702
152118,702
78160,703
163688,703
23434,703
141042,704
20840,704
80017,704
54609,705
96925,705
162397,705
18722,706
63602,706
144763,706
61539,707
136678,707
149926,707
63156,708
9481,708
151768,708
189612,709
42233,709
155050,709
77871,710
17768,710
192137,710
1162,711
48040,711
153604,711
3691,712
39655,712
63565,712
144252,713
142318,713
96272,713
10151,714
103233,714
111527,714
43096,715
43629,715
99418,715
66788,716
46968,716
124318,716
63608,717
118197,717
129376,717
136488,718
67730,718
141839,718
45026,719
15326,719
150214,719
56206,720
39897,720
124705,720
27285,721
3295,721
102347,721
105690,722
4582,722
8108,722
95906,723
25685,723
39891,723
27858,724
92541,724
168318,724
14159,725
5861,725
68764,725
65367,726
91682,726
8122,726
32119,727
150082,727
143230,727
468,728
99620,728
17907,728
78414,729
64732,729
58983,729
26718,730
52254,730
39257,730
21755,731
106867,731
68524,731
17418,732
10584,732
22675,732
10595,733
21590,733
87946,733
17735,734
114690,734
164158,734
11695,735
175434,735
162882,735
38320,736
74436,736
37468,736
6355,737
61158,737
124250,737
19665,738
155238,738
11135,738
46831,739
146849,739
66900,739
8746,740
78162,740
161290,740
49185,741
48178,741
72834,741
15832,742
31701,742
125067,742
3761,743
12437,743
1279,743
19939,744
85298,744
115380,744
15624,745
2052,745
80181,745
8129,746
10321,746
109566,746
1480,747
55378,747
73307,747
49599,748
56484,748
122021,748
8157,749
179264,749
62330,749
47370,750
110819,750
36513,750
141546,751
87322,751
99683,751
456,752
65265,752
157986,752
4110,753
63824,753
4769,753
4097,754
31185,754
49089,754
872,755
98321,755
186549,755
1474,756
12463,756
4104,756
105837,757
41256,757
21828,757
10581,758
28056,758
23017,758
106482,759
168336,759
106486,759
1505,760
124204,760
122988,760
48412,761
4444,761
49086,761
78023,762
3736,762
3729,762
19439,763
42627,763
174137,763
11471,764
4715,764
53815,764
26646,765
77181,765
74174,765
11979,766
152742,766
92059,766
114725,767
39335,767
173486,767
106698,768
196866,768
152744,768
63459,769
23321,769
36884,769
54756,770
151622,770
127082,770
2299,771
18630,771
138337,771
29367,772
34706,772
4670,772
7494,773
23896,773
142134,773
19414,774
20619,774
181246,774
29763,775
126438,775
11444,775
133062,776
79582,776
81678,776
82423,777
26386,777
83648,777
22419,778
75068,778
117954,778
17670,779
90081,779
89994,779
13715,780
77332,780
183084,780
72102,781
4503,781
73893,781
37914,782
19497,782
57762,782
57116,783
78366,783
160659,783
111883,784
36350,784
71523,784
27940,785
33899,785
68674,785
67452,786
48986,786
9302,786
2008,787
11944,787
27903,787
29768,788
70396,788
59793,788
15685,789
23527,789
27346,789
30597,790
35816,790
162163,790
6125,791
42913,791
109308,791
54341,792
137248,792
32344,792
75471,793
18954,793
44817,793
57074,794
104286,794
57035,794
24792,795
28975,795
15517,795
117657,796
13384,796
42994,796
149633,797
96648,797
101028,797
40771,798
20827,798
78351,798
58852,799
30438,799
37515,799
97404,799
58848,799
76758,799
58845,799
194830,799
95876,799
34984,799
28306,799
58847,799
58851,799
58850,799
22863,799
95860,799
76756,799
58846,799
95863,799
100057,799
76757,799
95869,799
95861,799
58844,799
58849,799
95875,799
95858,799
95865,799
95872,799
17174,800
13200,800
41488,800
114104,801
90632,801
195331,801
25184,802
16560,802
23726,802
71343,803
37585,803
21904,803
30875,804
11669,804
103850,804
5309,805
100854,805
54065,805
41845,806
3795,806
186677,806
17747,807
46997,807
164822,807
20489,808
54398,808
123550,808
53890,809
82114,809
39674,809
54568,810
23862,810
56319,810
63191,811
72557,811
7423,811
7720,812
63283,812
82989,812
102181,813
18960,813
10322,813
970,814
6017,814
77420,814
61581,815
31200,815
97255,815
53794,816
51736,816
38762,816
5473,817
19403,817
132163,817
4130,818
5466,818
149807,818
26682,819
22327,819
63094,819
38315,820
149036,820
167435,820
49307,821
39363,821
52383,821
21636,822
23352,822
31656,822
18989,823
3758,823
12177,823
10023,824
133855,824
129143,824
27352,825
19983,825
8608,825
48824,826
8650,826
54923,826
35629,827
8016,827
191456,827
76116,828
20671,828
13997,828
33458,829
28791,829
21572,829
22080,830
49525,830
50244,830
94705,831
15976,831
12600,831
19653,832
16050,832
8050,832
17573,833
41735,833
36464,833
112448,834
9776,834
52101,834
31520,835
103013,835
8191,835
452,836
76783,836
46972,836
44041,837
69350,837
7332,837
4411,838
138950,838
141130,838
8821,839
123247,839
182971,839
150605,840
37859,840
103566,840
95130,841
48508,841
65237,841
34513,842
55614,842
62912,842
41296,843
157734,843
117079,843
92559,844
5270,844
106639,844
33076,845
164007,845
54899,845
20682,846
10161,846
59980,846
23797,847
46685,847
194577,847
20970,848
8073,848
44833,848
23795,849
48672,849
123487,849
5662,850
118570,850
101859,850
53438,851
20412,851
173380,851
58685,852
79615,852
82543,852
18306,853
175067,853
96869,853
51807,854
23762,854
67975,854
11146,855
16066,855
89681,855
55180,856
10506,856
112182,856
79045,857
112556,857
33591,857
89372,858
36509,858
191007,858
5643,859
115630,859
193909,859
1154,860
3919,860
18796,860
4770,861
21519,861
112021,861
87683,862
25351,862
266,862
18983,863
46527,863
70000,863
89379,864
69081,864
64944,864
53368,865
7915,865
79526,865
36589,866
50590,866
10501,866
70931,867
4092,867
78195,867
10108,868
64936,868
106128,868
2211,869
8075,869
12209,869
54426,870
19822,870
166204,870
73535,871
126638,871
4971,871
2205,872
102838,872
12647,872
10101,873
65270,873
9917,873
212,874
49346,874
30473,874
5063,875
34158,875
110463,875
21586,876
22780,876
191378,876
30573,877
50819,877
88396,877
91279,878
115967,878
5255,878
31127,879
6006,879
28699,879
32785,880
48204,880
7066,880
16478,881
74052,881
143000,881
4219,882
72051,882
51567,882
81331,883
75310,883
38008,883
30510,884
21189,884
40943,884
19203,885
155472,885
121625,885
133724,886
22396,886
580,886
4987,887
46088,887
52409,887
20955,888
7277,888
64728,888
18917,889
34826,889
148235,889
19551,890
63379,890
27111,890
81140,891
29281,891
24341,891
6122,892
17245,892
5472,892
27933,893
55357,893
7280,893
62368,894
15554,894
142186,894
50646,895
47660,895
49770,895
25734,896
90820,896
96205,896
47980,897
44849,897
16770,897
2336,898
15229,898
21294,898
75038,899
89486,899
166977,899
26402,900
109749,900
38129,900
44190,901
92751,901
13447,901
122266,902
112436,902
110000,902
4241,903
40489,903
132180,903
55481,904
51445,904
58409,904
11721,905
11953,905
105675,905
31917,906
14987,906
149480,906
53053,907
33766,907
141343,907
17532,908
27099,908
59940,908
105864,909
184747,909
104226,909
126762,910
6889,910
102747,910
49233,911
22245,911
40905,911
18021,912
101056,912
119111,912
102051,913
72419,913
129714,913
1129,914
44245,914
35411,914
39222,915
79749,915
122079,915
21753,916
160143,916
6473,916
29851,917
192124,917
